side,entry_idx,entry_date,entry_price,units,invest,fee_entry,confidence,regime,stop_distance,tp_distance,exit_idx,exit_date,exit_price,fee_exit,pnl,return,exit_reason
short,12952,2025-02-06 13:00:00+00:00,2877.7603511962893,1.8137421772825988,5222.126388270429,2.6110631941352143,0.3770532661639565,bear,12.227218191964287,21.737276785714286,12953,2025-02-06 14:00:00+00:00,2863.330852294922,2.5966719671609155,23.574718787302658,0.004514390697294215,signal_exit
long,12954,2025-02-06 14:30:00+00:00,2869.383926147461,1.8234152466960667,5229.463667728037,2.6147318338640186,0.6023976720922757,bear,16.932866559709822,30.102873883928574,12985,2025-02-07 14:30:00+00:00,2900.898800598144,2.644771551066494,54.8199310200209,0.010482897387417487,takeprofit
long,12987,2025-02-07 15:30:00+00:00,2896.2473267211913,2.589735101471455,7496.764982061703,3.748382491030852,0.39406944110760667,bull,18.559188406808033,32.994112723214286,13051,2025-02-10 04:00:00+00:00,2902.5480000000002,3.7584152196528846,12.558659533381945,0.0016752105159268521,signal_exit
short,13055,2025-02-10 08:00:00+00:00,2922.338148803711,2.5655550979244937,7501.1701205828795,3.75058506029144,0.36209630301977214,bull,17.66317801339296,31.401205357143045,13059,2025-02-10 12:00:00+00:00,2930.264448852539,3.758877447510269,-24.094236945459226,-0.0032120637924669517,signal_exit
long,13060,2025-02-10 13:00:00+00:00,2929.1638011474606,2.5573821889032966,7487.247709580004,3.7436238547900023,0.36778233563376705,bull,12.818596540178572,22.788616071428574,13079,2025-02-11 01:00:00+00:00,2957.620547607422,3.781883054992818,68.99289349584922,0.00921472030470852,takeprofit
short,13080,2025-02-11 02:00:00+00:00,2944.2271011962894,2.552830386342959,7519.872344400534,3.759936172200267,0.37621345275581786,bull,15.087869698660716,26.82287946428572,13088,2025-02-11 11:00:00+00:00,2931.665051147461,3.7420218125744618,28.326761266835963,0.00376692049671943,signal_exit
long,13089,2025-02-11 12:00:00+00:00,2918.4584999999997,2.5821582985765685,7532.155756947851,3.7660778784739257,0.5767219406661299,bull,21.182142857142857,37.65714285714286,13097,2025-02-11 17:00:00+00:00,2930.8338988037112,3.783938536772761,28.17130018242519,0.003740137762876089,signal_exit
short,13101,2025-02-11 19:00:00+00:00,2928.235101196289,1.8025910317394336,5281.0508576698785,2.6405254288349393,0.4327040582311621,bear,17.46645682198655,31.051478794642755,13111,2025-02-12 03:00:00+00:00,2916.1573011474607,2.6283194990949417,19.143014552065978,0.0036248494983273684,signal_exit
long,13112,2025-02-12 04:00:00+00:00,2912.255448852539,1.8162795932999458,5286.8267288630095,2.6434133644315048,0.4272942709176937,bear,11.127863420758988,19.782868303571533,13114,2025-02-12 06:00:00+00:00,2917.440452392578,2.6494437791742014,6.767972341787915,0.0012801577749538696,signal_exit
long,13118,2025-02-12 10:00:00+00:00,2908.8536022949215,1.8189002208612708,5288.270324505084,2.6441351622525424,0.5364308060086147,bear,12.111390904017858,21.53136160714286,13126,2025-02-12 16:00:00+00:00,2928.135297607422,2.662992969764912,32.408486892722735,0.006128371831248199,signal_exit
long,13132,2025-02-12 19:00:00+00:00,2923.661051147461,1.8132530066896493,5298.687847610749,2.6493439238053744,0.5022988490727036,bear,20.249984305245533,35.999972098214286,13142,2025-02-13 03:00:00+00:00,2942.328148803711,2.6675926812429593,31.18057827012145,0.0058845848570191215,signal_exit
short,13144,2025-02-13 05:00:00+00:00,2944.426952392578,2.5743643492960664,7583.819685188513,3.7919098425942566,0.350343195377117,bull,11.770704868861609,20.92569754464286,13145,2025-02-13 06:00:00+00:00,2944.271448852539,3.7898137262881266,-3.389490956621454,-0.00044693717642591875,signal_exit
long,13146,2025-02-13 07:00:00+00:00,2942.070397705078,2.5777830147086593,7580.228984788906,3.790114492394453,0.5152656662865909,bull,11.294996861049109,20.07999441964286,13176,2025-02-14 08:00:00+00:00,2958.02025,3.8125671788071314,37.302691154155056,0.004921050700316523,signal_exit
short,13177,2025-02-14 09:00:00+00:00,2957.820398803711,2.567156134143333,7596.985273119786,3.798492636559893,0.42870980532139846,bull,9.347120884486548,16.617103794642755,13182,2025-02-14 14:00:00+00:00,2940.3693522949216,3.774193609695484,41.02536748256438,0.0054002167975398556,takeprofit
short,13183,2025-02-14 14:30:00+00:00,2926.3360267944336,2.601133581889303,7615.598710542788,3.807799355271394,0.4474475911434965,bull,16.026353236607143,28.491294642857145,13191,2025-02-14 18:30:00+00:00,2897.3479744262695,3.7681945573495597,71.63360193104738,0.009406168136443448,takeprofit
short,13192,2025-02-14 19:00:00+00:00,2893.352648803711,1.8497506003736424,5354.658128281473,2.6773290641407366,0.8084668724580037,bear,27.437130301339227,48.77712053571418,13247,2025-02-17 00:00:00+00:00,2895.8471022949216,2.678297458030152,-7.292414301001423,-0.0013618823324098666,signal_exit
long,13248,2025-02-17 01:00:00+00:00,2908.5536477050778,2.6296056149945586,7644.526740148104,3.8222633700740523,0.6658665665384718,bull,26.23318317522327,46.63677008928582,13250,2025-02-17 03:00:00+00:00,2913.642547607422,3.8308654016377637,9.55093435571189,0.001249382032448336,signal_exit
long,13252,2025-02-17 05:00:00+00:00,2912.7035731933593,2.6268429240776774,7647.391075640923,3.823695537820462,0.6200131292432933,bull,22.326664620535713,39.69184821428571,13295,2025-02-18 19:00:00+00:00,2953.322648803711,3.878957351264186,102.82097399836478,0.013445235503370333,takeprofit
long,13296,2025-02-18 19:30:00+00:00,2954.526573852539,2.6064203408694664,7696.889714871196,3.848444857435598,0.42343971639110767,bull,13.48069545200887,23.965680803571328,13299,2025-02-18 21:00:00+00:00,2952.9227023925782,3.8482788982656246,-8.02864209564729,-0.0010431021351566354,signal_exit
short,13301,2025-02-18 23:00:00+00:00,2951.823398803711,2.604188888442418,7690.951171394654,3.845475585697327,0.443060928379472,bull,10.247136579241014,18.217131696428467,13302,2025-02-19 00:00:00+00:00,2950.4745,3.8417964542663494,-0.3290091780085813,-4.277873707380719e-05,signal_exit
long,13303,2025-02-19 01:00:00+00:00,2958.8786022949216,2.599872923144195,7688.863929012801,3.8444319645064007,0.4192013963211083,bull,9.874276297432978,17.55426897321418,13303,2025-02-19 01:00:00+00:00,2955.9212023925784,3.842509748524148,-11.531373677535097,-0.001499749999999759,signal_exit
short,13304,2025-02-19 02:00:00+00:00,2946.326148803711,2.6057316978624017,7681.176026191781,3.8405880130958905,0.45577919886493556,bull,10.973552594866012,19.50853794642847,13304,2025-02-19 02:00:00+00:00,2949.273948852539,3.842508307102438,-11.523684333294117,-0.0015002499999999866,signal_exit
long,13305,2025-02-19 03:00:00+00:00,2947.97325,2.6042741863290635,7673.493890018585,3.836746945009293,0.6103235412441519,bull,11.294981166294585,20.07996651785704,13309,2025-02-19 07:00:00+00:00,2950.224101196289,3.8415962353156794,2.020237432447997,0.0002632747821791911,signal_exit
short,13310,2025-02-19 08:00:00+00:00,2954.322148803711,2.595772890085791,7672.585635262304,3.836292817631152,0.6441640218590241,bull,11.320720563616073,20.125725446428575,13322,2025-02-19 17:00:00+00:00,2942.070397705078,3.8184732895433813,27.984290068367937,0.0036473089253973813,signal_exit
long,13323,2025-02-19 17:30:00+00:00,2942.1203494262695,2.351926823348177,6916.193670498905,3.4580968352494525,0.6242909076349292,neutral,17.556466238839345,31.21149553571439,13340,2025-02-20 07:00:00+00:00,2965.8163988037113,3.4876915707361715,52.24368256745241,0.007553820071623843,signal_exit
short,13341,2025-02-20 08:00:00+00:00,2970.4139523925783,2.5939811837788107,7709.052426753773,3.8545262133768867,0.5647488610021016,bull,9.649150739397323,17.15404575892857,13346,2025-02-20 13:00:00+00:00,2952.275448852539,3.8290734818278143,43.221863402940095,0.0056066376268166735,takeprofit
long,13348,2025-02-20 14:30:00+00:00,2954.3764744262694,2.6173375432451866,7728.736095348554,3.864368047674277,0.4018288554492073,bull,15.287036132812442,27.176953124999898,13351,2025-02-20 16:00:00+00:00,2957.420452392578,3.8702837906041294,4.096834021427445,0.0005300781357889907,signal_exit
short,13353,2025-02-20 17:00:00+00:00,2955.121797607422,2.6141013573199268,7728.852328335431,3.8644261641677153,0.47964692725751945,bull,17.94845842633917,31.90837053571408,13357,2025-02-20 19:00:00+00:00,2955.577147705078,3.863089116739801,-5.053420425077391,-0.0006538383980439888,signal_exit
short,13361,2025-02-20 21:00:00+00:00,2954.122297607422,2.613477178853169,7724.393405040808,3.862196702520404,0.46813857534004666,bull,13.75069231305792,24.44567522321408,13368,2025-02-21 04:00:00+00:00,2943.270948852539,3.846085728003812,24.513666602659658,0.003173539372899166,signal_exit
long,13369,2025-02-21 05:00:00+00:00,2945.171801147461,1.839285079254834,5414.3033979936135,2.7071516989968067,0.3515188519254473,bear,14.862916782924106,26.422963169642856,13371,2025-02-21 07:00:00+00:00,2942.4279523925784,2.7059819148090116,-7.752701989396041,-0.0014318927883260053,signal_exit
long,13373,2025-02-21 09:00:00+00:00,2944.8716022949216,1.8382287927964962,5410.642449202676,2.705321224601338,0.5369289161359647,bear,15.795012555803572,28.080022321428572,13384,2025-02-21 17:00:00+00:00,2952.4229523925783,2.7136144398006383,11.167494734198355,0.002063986825787023,signal_exit
long,13389,2025-02-21 19:30:00+00:00,2949.3738522949216,1.836427419271227,5413.604209931035,2.7068021049655178,0.39311822836998966,bear,18.893643624441967,33.58869977678572,13452,2025-02-24 09:00:00+00:00,2957.2206011962894,2.715360498435304,11.694624336173318,0.002160228912693693,signal_exit
short,13453,2025-02-24 10:00:00+00:00,2952.4229523925783,2.619660268405593,7738.214211017083,3.8691071055085415,0.389238479899485,bull,14.831605119977633,26.36729799107135,13456,2025-02-24 13:00:00+00:00,2971.685051147461,3.892402629352923,-54.35255742362316,-0.0070239148130895775,stop
long,13458,2025-02-24 14:30:00+00:00,2954.4764999999998,2.6106005346266565,7709.103378752517,3.8545516893762586,0.4657390295314816,bull,18.456309291294644,32.81121651785715,13470,2025-02-24 20:30:00+00:00,2965.3665505981444,3.87069375117776,24.558878162450263,0.0031856983822708016,signal_exit
short,13472,2025-02-24 22:00:00+00:00,2965.9662261962894,2.601376828256384,7719.455541989054,3.8597277709945272,0.46553647488940153,bull,10.710006277901726,19.040011160714183,13478,2025-02-25 04:00:00+00:00,2954.176301147461,3.842462888194579,26.827574940707844,0.003475319573353647,signal_exit
long,13481,2025-02-25 07:00:00+00:00,2946.8726022949218,2.6247503639224514,7730.939465573911,3.8654697327869556,0.43096984905971314,bull,10.652076939174165,18.93702566964296,13483,2025-02-25 09:00:00+00:00,2951.723351196289,3.873768470125429,8.85823647403508,0.0011458163025957005,signal_exit
short,13485,2025-02-25 11:00:00+00:00,2950.723851196289,2.61955015813707,7733.435848944535,3.8667179244722676,0.3882304361156643,bull,11.931340680803572,21.211272321428574,13489,2025-02-25 14:30:00+00:00,2933.6160994262696,3.8423772585827694,40.97223659594253,0.005298063809701668,signal_exit
long,13490,2025-02-25 15:00:00+00:00,2919.258948852539,1.859754587356179,5426.392025796188,2.713196012898094,0.38226708005195964,bear,22.71851806640625,40.3884765625,13509,2025-02-26 04:00:00+00:00,2926.536,2.7213193755315017,10.812209878385138,0.001992522808338514,signal_exit
long,13512,2025-02-26 07:00:00+00:00,2928.6635511474606,1.8547508783865525,5429.226680649109,2.7146133403245547,0.4853800312120857,bear,11.931450544084822,21.211467633928574,13513,2025-02-26 08:00:00+00:00,2929.834398803711,2.71705646235416,-0.5454257434669878,-0.00010046103718803976,signal_exit
long,13517,2025-02-26 12:00:00+00:00,2929.1638011474606,1.8540443889398823,5428.085666969782,2.7140428334848914,0.6022603757285767,bear,13.358558872767858,23.74854910714286,13517,2025-02-26 12:00:00+00:00,2926.2361011962894,2.712685812068149,-8.140771479036548,-0.0014997499999997452,signal_exit
long,13519,2025-02-26 14:00:00+00:00,2916.6575511474607,1.8606910581827854,5424.2864819604,2.7121432409802,0.4684424391711872,bear,15.364254324776784,27.314229910714285,13532,2025-02-26 20:30:00+00:00,2929.734351196289,2.7256652550609397,21.606219665437912,0.003983237193922909,signal_exit
short,13535,2025-02-26 23:00:00+00:00,2932.4329523925785,2.6444077797368806,7758.427726727086,3.8792138633635433,0.3617779568023618,bull,9.932142857142859,17.65714285714286,13540,2025-02-27 04:00:00+00:00,2914.3563522949216,3.853373305467144,43.948528623968954,0.005664617906095873,takeprofit
long,13542,2025-02-27 06:00:00+00:00,2907.753198852539,1.873489859063474,5444.923668875172,2.7224618344375857,0.39378229659979813,bear,10.754971749441907,19.119949776785614,13542,2025-02-27 06:00:00+00:00,2904.846898803711,2.7211006035203673,-8.16602427239462,-0.0014997499999998315,signal_exit
long,13545,2025-02-27 09:00:00+00:00,2901.8501022949217,1.8759870645220118,5441.112698737781,2.7205563493688905,0.5840842670321678,bear,14.091394042968691,25.051367187499896,13545,2025-02-27 09:00:00+00:00,2898.9497023925783,2.7191960711942067,-8.160308769931222,-0.0014997499999998593,signal_exit
long,13551,2025-02-27 15:30:00+00:00,2888.8437244262695,1.8831143416123695,5437.3043959460265,2.718652197973013,0.4827455591741494,bear,20.513499232700894,36.46844308035715,13553,2025-02-27 16:30:00+00:00,2891.453574401856,2.7224688470312417,2.1921770714527424,0.00040317350507122556,signal_exit
short,13554,2025-02-27 17:00:00+00:00,2893.752351196289,1.8779774182612117,5437.120129651744,2.718560064825872,0.4327849637629093,bear,20.17913818359375,35.8740234375,13560,2025-02-27 20:00:00+00:00,2885.94225,2.7098671879529763,11.957326493013216,0.002199202189372833,signal_exit
long,13562,2025-02-27 21:00:00+00:00,2889.243948852539,1.883909414057014,5440.35369790161,2.720176848950805,0.4268277415380266,bear,16.75275355747768,29.78267299107143,13562,2025-02-27 21:00:00+00:00,2886.356148803711,2.71881676052633,-8.159170458427049,-0.0014997499999998363,signal_exit
short,13564,2025-02-27 23:00:00+00:00,2884.756851196289,1.8836345431080213,5436.545926344028,2.718272963172014,0.48329109007543813,bear,13.197781808035714,23.462723214285717,13578,2025-02-28 13:00:00+00:00,2861.93025,2.6954153394328872,40.30155917564821,0.007413081710642372,signal_exit
long,13580,2025-02-28 14:30:00+00:00,2855.476951721191,1.9094620684191144,5449.700076518395,2.7248500382591976,0.5264635657406911,bear,17.922891671316965,31.86291852678572,13582,2025-02-28 15:30:00+00:00,2859.1196517944336,2.7296902620865686,4.225907354397259,0.0007754385186454206,signal_exit
short,13583,2025-02-28 16:00:00+00:00,2857.9702023925784,1.9060731736444714,5450.225446579043,2.7251127232895214,0.3673871635612127,bear,19.189238630022324,34.11420200892857,13583,2025-02-28 16:00:00+00:00,2860.8296022949216,2.726475279651166,-8.176700726229026,-0.0015002499999997828,signal_exit
long,13585,2025-02-28 17:00:00+00:00,2856.727698852539,1.9074737221074303,5446.409811871711,2.7232049059358556,0.44838580777624326,bear,19.780679757254465,35.16565290178572,13659,2025-03-03 14:30:00+00:00,2892.2532232055664,2.7584485104725673,65.0055556570151,0.011935487394892768,takeprofit
long,13666,2025-03-03 18:00:00+00:00,2901.7501988525387,2.693420159773782,7811.726620906556,3.905863310453278,0.3790330715243828,bull,16.00718994140625,28.4572265625,13672,2025-03-03 21:00:00+00:00,2902.648047607422,3.90902538407692,-1.4907414472455618,-0.00019083379636659128,signal_exit
long,13675,2025-03-04 00:00:00+00:00,2903.851102294922,2.6905418210019056,7809.028318527706,3.904514159263853,0.4150279286074037,bull,14.34218052455363,25.497209821428676,13683,2025-03-04 08:00:00+00:00,2923.2376011962892,3.9325465093719534,48.2276395475643,0.006175882271183391,signal_exit
short,13686,2025-03-04 11:00:00+00:00,2929.834398803711,2.6715756663507064,7831.189881221856,3.9155949406109283,0.3681475227533262,bull,15.062004743303572,26.776897321428574,13689,2025-03-04 14:00:00+00:00,2915.457,3.894431988745916,34.51587680066864,0.004407488175383551,signal_exit
long,13707,2025-03-05 01:00:00+00:00,2919.158801147461,2.6892724246714934,7846.490022151886,3.923245011075943,0.48771155755160134,bull,11.552171107700893,20.53719308035714,13711,2025-03-05 05:00:00+00:00,2927.635547607422,3.936604773834333,18.859675731869757,0.002403581178160668,signal_exit
short,13713,2025-03-05 07:00:00+00:00,2927.2356011962893,2.6817217087635217,7853.958237512283,3.9269791187561416,0.45104844084803286,bull,12.677218191964286,22.537276785714287,13716,2025-03-05 10:00:00+00:00,2924.861602294922,3.9218324270015748,2.4445719633766183,0.0003112534965746048,signal_exit
long,13717,2025-03-05 11:00:00+00:00,2925.462,2.6857787393757158,7853.217033934593,3.9266085169672964,0.44415607640412436,bull,13.622183663504524,24.217215401785822,13719,2025-03-05 13:00:00+00:00,2908.645047607422,3.9059885146272406,-49.07260171170688,-0.006248726031594301,stop
long,13720,2025-03-05 14:00:00+00:00,2923.3608522949216,2.6786398201191606,7826.717428820256,3.913358714410128,0.44576692586196476,bull,18.42435477120536,32.75440848214286,13722,2025-03-05 15:00:00+00:00,2926.2361011962894,3.919166271867311,3.7825899280900335,0.00048329200108354934,signal_exit
long,13727,2025-03-05 17:30:00+00:00,2927.7131249999998,2.6746354701160517,7826.652044427096,3.9133260222135484,0.39252612893689154,bull,24.95569545200887,44.36568080357133,13730,2025-03-05 19:00:00+00:00,2928.635047607422,3.9165155886779117,-1.4507086821643767,-0.00018535494793042983,signal_exit
long,13738,2025-03-06 01:00:00+00:00,2934.766698852539,2.6672927749756257,7823.970027074907,3.911985013537454,0.3702243851658389,bull,13.101368931361549,23.291322544642753,13738,2025-03-06 01:00:00+00:00,2931.833398803711,3.9100290210306854,-11.733999048104895,-0.0014997499999999109,signal_exit
short,13740,2025-03-06 03:00:00+00:00,2928.335148803711,2.667809032964698,7816.147035044086,3.908073517522043,0.41906761015197347,bull,11.044194684709764,19.634123883928467,13745,2025-03-06 08:00:00+00:00,2914.156301147461,3.887206251836095,33.93925160253789,0.004342197178529211,signal_exit
long,13746,2025-03-06 09:00:00+00:00,2902.6505511474606,2.6992840052004587,7831.162624086594,3.9155813120432974,0.35120591921759803,bull,12.381387765066906,22.011356026785613,13752,2025-03-06 14:30:00+00:00,2921.7384732055666,3.9433009640512973,47.580421739906605,0.006075780062791922,signal_exit
long,13755,2025-03-06 16:00:00+00:00,2927.062897705078,1.8789637501769942,5497.096531010368,2.748548265505184,0.4865003972607138,bear,19.362916782924106,34.422963169642856,13755,2025-03-06 16:00:00+00:00,2924.137297607422,2.747173991372432,-8.244270522381878,-0.0014997499999998324,signal_exit
short,13757,2025-03-06 17:00:00+00:00,2921.5385,1.8793188656977788,5493.249044434608,2.746624522217304,0.3684203937740911,bear,20.217951311383928,35.943024553571426,13768,2025-03-07 00:00:00+00:00,2914.4565,2.738596541852759,10.570739665020254,0.0019243146595965496,signal_exit
long,13769,2025-03-07 01:00:00+00:00,2916.4575,1.8854159467357081,5495.987484734589,2.7479937423672944,0.53356499964064,bear,12.310761369977795,21.885797991071637,13778,2025-03-07 11:00:00+00:00,2924.736851196289,2.7571727496255325,12.852848024482775,0.0023385875714204726,signal_exit
short,13780,2025-03-07 13:00:00+00:00,2919.0397500000004,2.4210980337809067,7070.816807657138,3.535408403828569,0.35457122663967966,neutral,12.535714285714286,22.28571428571429,13781,2025-03-07 14:00:00+00:00,2936.3673522949216,3.5546166115498408,-45.50644045792139,-0.006435810981362365,stop
short,13787,2025-03-07 17:00:00+00:00,2914.841898803711,2.6855748942346747,7831.942195188168,3.915971097594084,0.35537372266971445,bull,22.34567347935262,39.72564174107133,13789,2025-03-07 18:00:00+00:00,2916.757698852539,3.91658562430204,-9.061610137806763,-0.0011570067694542084,signal_exit
long,13791,2025-03-07 19:00:00+00:00,2914.756698852539,2.6861130928543577,7825.453404570467,3.9127267022852337,0.4624469425755482,bull,23.181340680803455,41.21127232142837,13852,2025-03-10 06:00:00+00:00,2918.839898803711,3.9201670340611687,7.047769815524216,0.0009006212740859151,signal_exit
long,13854,2025-03-10 08:00:00+00:00,2905.8521022949217,1.886418824028904,5478.91464828896,2.73945732414448,0.35652253806563716,bear,11.86482374897509,21.093019998177937,13862,2025-03-10 14:30:00+00:00,2911.593523803711,2.7462424156119845,8.084483195252663,0.0014755629014548365,signal_exit
long,13865,2025-03-10 16:00:00+00:00,2903.250948852539,1.8887536408848127,5480.785407343848,2.7403927036719242,0.44960156114004235,bear,20.057064383370534,35.65700334821428,13900,2025-03-11 18:00:00+00:00,2922.437952392578,2.7598826614207197,33.479640132498886,0.0061085478894391,signal_exit
short,13904,2025-03-11 20:00:00+00:00,2921.3386488037113,2.6840916011078058,7845.063062777054,3.922531531388527,0.3779277422004863,bull,11.159974888393032,19.839955357143168,13908,2025-03-12 00:00:00+00:00,2921.8601022949215,3.9212700800908964,-5.320899016216633,-0.0006782480871904045,signal_exit
long,13909,2025-03-12 01:00:00+00:00,2922.4604999999997,2.6841634192068646,7840.441347503252,3.920220673751626,0.4877743767095921,bull,8.189962332589461,14.5599330357146,13909,2025-03-12 01:00:00+00:00,2919.5395000000003,3.9182605634147505,-11.758701910916589,-0.0014997499999998198,signal_exit
long,13912,2025-03-12 04:00:00+00:00,2921.760198852539,2.6821223008759083,7832.601886210918,3.9163009431054587,0.4071712428728904,bull,7.810714285714403,13.885714285714494,13913,2025-03-12 05:00:00+00:00,2920.0392500000003,3.915951195928981,-8.531746491989223,-0.0010892608377056838,signal_exit
long,13915,2025-03-12 07:00:00+00:00,2921.1598011474607,2.6805418342224208,7826.37786249337,3.913188931246685,0.5019705536510308,bull,8.582127162388511,15.257114955357352,13916,2025-03-12 08:00:00+00:00,2926.03625,3.9216812882881467,9.149843863389487,0.0011691032587678408,signal_exit
long,13918,2025-03-12 10:00:00+00:00,2921.560147705078,2.6810711715818245,7828.996189959442,3.914498094979721,0.4378661204975909,bull,10.144257463727737,18.034235491071534,13927,2025-03-12 16:00:00+00:00,2942.4279523925784,3.9444293788081395,52.00364018304862,0.00664244034883328,takeprofit
long,13930,2025-03-12 17:30:00+00:00,2945.1218494262694,2.667790225017199,7853.040761003476,3.926520380501738,0.49536066844209947,bull,16.810682896205357,29.88565848214286,13954,2025-03-13 14:00:00+00:00,2979.109797607422,3.9738199986550238,86.69889592741492,0.011040168842360164,takeprofit
long,13958,2025-03-13 16:00:00+00:00,2993.4959999999996,2.638511680740953,7894.4269487769325,3.9472134743884664,0.4727273501718685,bull,20.93145054408488,37.21146763392868,13966,2025-03-13 20:00:00+00:00,2999.799398803711,3.9575028768116405,12.674088495149254,0.0016054475616007601,signal_exit
long,13973,2025-03-14 03:00:00+00:00,3004.101397705078,2.6306501463358036,7898.790386287313,3.9493951931436566,0.658456035606324,bull,11.725676618303513,20.84564732142847,13978,2025-03-14 08:00:00+00:00,3004.297148803711,3.95162736706836,-3.4366747108038194,-0.0004350887341902445,signal_exit
short,13980,2025-03-14 10:00:00+00:00,3003.397452392578,2.627407769948461,7895.097351335339,3.9475486756676696,0.44734641672172937,bull,13.538436453683037,24.068331473214286,13984,2025-03-14 13:30:00+00:00,2998.34840057373,3.938941942339979,9.326976037373797,0.0011813630183795361,signal_exit
long,13985,2025-03-14 14:00:00+00:00,2997.297948852539,2.6362864464554603,7897.787065016192,3.9488935325080963,0.4671913969226582,bull,16.514868164062502,29.359765625,13988,2025-03-14 15:30:00+00:00,2996.3010267944337,3.949553893219372,-6.577726003174275,-0.0008328568431922885,signal_exit
long,13993,2025-03-14 18:00:00+00:00,2995.096897705078,2.6364656259289836,7892.523755248351,3.946261877624176,0.3602901284450706,bull,16.489222935267858,29.314174107142858,14063,2025-03-17 14:00:00+00:00,3004.4970000000003,3.960626531853377,20.82242004892494,0.002638246104115746,signal_exit
long,14067,2025-03-17 16:00:00+00:00,3003.601147705078,2.6318115909933555,7900.961834334003,3.9504809171670012,0.4866751815816688,bull,13.364915248325834,23.759849330357042,14067,2025-03-17 16:00:00+00:00,3000.599047607422,3.9485056767084186,-11.849467511040938,-0.0014997499999998124,signal_exit
long,14071,2025-03-17 18:00:00+00:00,3009.3039488525387,2.6241976634035664,7893.0618601198985,3.946530930059949,0.44798243601168886,bull,12.869918387276726,22.879854910714183,14086,2025-03-18 08:00:00+00:00,3033.882202392578,3.980753293280135,60.517442217031096,0.007667169381098936,takeprofit
long,14087,2025-03-18 09:00:00+00:00,3031.615147705078,2.614219682673342,7921.347315763384,3.960673657881692,0.49174426009569294,bull,10.639317103794642,18.914341517857142,14097,2025-03-18 16:00:00+00:00,3042.2781488037112,3.9765917083848406,23.89883564002979,0.0030170165108745328,signal_exit
long,14109,2025-03-19 00:00:00+00:00,3039.519,2.610703224738136,7931.316396754458,3.965658198377229,0.5589458812166443,bull,8.080664062500059,14.365625000000106,14112,2025-03-19 03:00:00+00:00,3043.577547607422,3.9729388591396417,6.622724467309897,0.0008350094909868878,signal_exit
short,14116,2025-03-19 07:00:00+00:00,3041.6783511962894,2.606678843706679,7932.644929888925,3.9663224649444624,0.3586493422813646,bull,8.2285400390625,14.628515625,14116,2025-03-19 07:00:00+00:00,3044.7215511474606,3.968305626176934,-11.900950556063853,-0.001500249999999747,signal_exit
long,14117,2025-03-19 08:00:00+00:00,3035.316948852539,2.6121402748475537,7924.71129337842,3.9623556466892103,0.46394958728801505,bull,9.321397181919643,16.57137276785714,14120,2025-03-19 11:00:00+00:00,3045.276648803711,3.9773448911964815,22.03878847665692,0.002781020993795909,signal_exit
long,14124,2025-03-19 14:00:00+00:00,3037.818198852539,2.6129662359474235,7933.749509793404,3.9668747548967023,0.5430075853465006,bull,14.200629534040178,25.24556361607143,14140,2025-03-20 01:00:00+00:00,3055.6713511962894,3.992183034413873,42.657501245031995,0.005376713897051535,signal_exit
short,14142,2025-03-20 03:00:00+00:00,3056.370952392578,2.6008355659198537,7953.094823038472,3.976547411519236,0.475278728295778,bull,14.817904227120478,26.342940848214184,14149,2025-03-20 10:00:00+00:00,3042.9206022949215,3.957068063359447,31.025080844699215,0.0039010072852175694,signal_exit
long,14150,2025-03-20 11:00:00+00:00,3043.821198852539,2.6186171521194153,7966.619089755062,3.9833095448775313,0.5679177653285252,bull,12.285006277901786,21.840011160714287,14167,2025-03-20 21:00:00+00:00,3051.523523803711,3.995385919764139,16.174054308573268,0.002030228146513598,signal_exit
long,14174,2025-03-21 04:00:00+00:00,3039.0187499999997,1.837333373990399,5580.900123495837,2.7904500617479187,0.526986708797649,bear,7.16135951450887,12.731305803571324,14178,2025-03-21 08:00:00+00:00,3037.4805,2.7904321477475222,-5.616710210287563,-0.0010064165432097528,signal_exit
long,14205,2025-03-22 04:00:00+00:00,3030.082242963867,1.8417805685533248,5577.957617400624,2.7889788087003122,0.9484709457505656,bear,9.217301409039951,16.386313616071025,14251,2025-03-24 02:00:00+00:00,3019.3894523925783,2.7805264111557575,-22.474300308965237,-0.004029127119728538,stop
long,14252,2025-03-24 03:00:00+00:00,3023.410852294922,1.8429185776107608,5569.115469709441,2.7845577348547206,0.5749894143101353,bear,11.682006277901953,20.768011160714586,14257,2025-03-24 08:00:00+00:00,3031.083797607422,2.793020320452847,11.347593140946124,0.0020375934387904093,signal_exit
long,14259,2025-03-24 10:00:00+00:00,3035.01675,1.8368592490857338,5572.112532101573,2.7860562660507866,0.37077456654294405,bear,12.234819475446434,21.75079017857144,14259,2025-03-24 10:00:00+00:00,3031.98325,2.7846632379177616,-8.35677577001838,-0.0014997499999998287,signal_exit
long,14261,2025-03-24 12:00:00+00:00,3030.314448852539,1.838421966165561,5568.212540888949,2.7841062704444743,0.354181246492584,bear,12.124260602678572,21.554241071428574,14264,2025-03-24 14:00:00+00:00,3015.1916011962894,2.7715972359185845,-30.57377255814327,-0.005490769674043774,stop
long,14265,2025-03-24 14:30:00+00:00,3019.408974426269,1.8411932928022579,5556.537283298942,2.778268641649471,0.5741650811583723,bear,14.907850864955357,26.50284598214286,14296,2025-03-25 15:30:00+00:00,3026.186101196289,2.7858967761470113,9.692103577284515,0.0017442704121532083,signal_exit
