entry_idx,entry_date,side,entry_price,units,risk_frac,conf_weight,vol_scale,trend_weight,exit_idx,exit_price,gross_ret,net_ret,pct_ret,pre_equity,post_equity,exit_reason
19434,,short,3720.619428852539,,,,,,19435.0,3720.979608852539,-9.679709051435559e-05,-0.0015967970905143556,,,,sl
19438,2025-09-21 12:00:00+00:00,long,3722.060148852539,,0.022214865672413747,0.7903016200963862,1.4,1.0039053945407574,,,,,,,,
19438,,short,3722.060148852539,,,,,,19439.0,3722.420328852539,-9.675962631316981e-05,-0.0015967596263131698,,,,sl
19442,2025-09-21 16:00:00+00:00,long,3723.500868852539,,0.022204958402777746,0.7903016200963862,1.4,1.0034576780620978,,,,,,,,
19442,,short,3723.500868852539,,,,,,19443.0,3723.8610488525387,-9.672219110068436e-05,-0.0015967221911006844,,,,sl
19446,2025-09-21 20:00:00+00:00,long,3724.941588852539,,0.022199615351925668,0.7903016200963862,1.4,1.003216221838468,,,,,,,,
19446,,short,3724.941588852539,,,,,,19447.0,3725.3017688525388,-9.66847848438146e-05,-0.0015966847848438146,,,,sl
19450,2025-09-22 00:00:00+00:00,long,3727.7628522949217,,0.022199692171009807,0.7903016200963862,1.4,1.0032196933468762,,,,,,,,
19450,,short,3727.7628522949217,,,,,,19451.0,3726.162198852539,0.0004295715959106161,-0.001070428404089384,,,,sl
19454,2025-09-22 04:00:00+00:00,long,3729.36375,,0.021603260452059493,0.7687717523353284,1.4,1.0036073955647162,,,,,,,,
19454,,short,3729.36375,,,,,,19455.0,3734.3662499999996,-0.0013395847287339668,-0.002839584728733967,,,,sl
19458,2025-09-22 08:00:00+00:00,long,3756.4773977050777,,0.022244880805051846,0.7903016200963862,1.4,1.0052617994822766,,,,,,,,
19458,,short,3756.4773977050777,,,,,,19459.0,3759.7788522949218,-0.0008780980795796145,-0.0023780980795796145,,,,sl
19462,2025-09-22 12:00:00+00:00,long,3757.3777499999997,,0.021685395165123085,0.7687717523353284,1.4,1.0074230698536104,,,,,,,,
19462,,short,3757.3777499999997,,,,,,19463.0,3758.2781022949216,-0.00023956510678979637,-0.0017395651067897964,,,,sl
19466,2025-09-22 14:30:00+00:00,long,3766.9324517211917,,0.0223404146200595,0.7903016200963862,1.4,1.0095790397330848,,,,,,,,
19466,,short,3766.9324517211917,,,,,,19467.0,3771.7848522949216,-0.0012864998306511,-0.0027864998306511,,,,sl
19470,2025-09-22 16:30:00+00:00,long,3778.138125,,0.022405244718553517,0.7903016200963862,1.4,1.0125087574530336,,,,,,,,
19470,,short,3778.138125,,,,,,19471.0,3783.290602294922,-0.0013619036538711216,-0.0028619036538711216,,,,sl
19474,2025-09-22 18:30:00+00:00,long,3783.54084942627,,0.021868383342159327,0.7687717523353284,1.4,1.0159240222067063,,,,,,,,
19474,,short,3783.54084942627,,,,,,19475.0,3783.0905511474607,0.00011902920977480136,-0.0013809707902251987,,,,sl
19478,2025-09-22 23:00:00+00:00,long,3784.091051147461,,0.022564373648934107,0.7923311593336679,1.4,1.0170879662736612,,,,,,,,
19478,,short,3784.091051147461,,,,,,19479.0,3783.3907499999996,0.00018509881578077092,-0.0013149011842192291,,,,sl
19482,2025-09-23 03:00:00+00:00,long,3782.490397705078,,0.022566585894174058,0.7923311593336679,1.4,1.01718768311256,,,,,,,,
19482,,short,3782.490397705078,,,,,,19483.0,3780.689448852539,0.000476354611216534,-0.001023645388783466,,,,sl
19486,2025-09-23 07:00:00+00:00,long,3789.493897705078,,0.021899871441723423,0.7687717523353284,1.4,1.0173868425835162,,,,,,,,
19486,,short,3789.493897705078,,,,,,19487.0,3810.5043977050777,-0.005513836964117891,-0.00701383696411789,,,,sl
19490,2025-09-23 11:00:00+00:00,long,3818.40825,,0.022594570194078182,0.7923311593336679,1.4,1.0184490739723244,,,,,,,,
19490,,short,3818.40825,,,,,,19491.0,3819.5088977050777,-0.0002881647181759428,-0.0017881647181759428,,,,sl
19494,2025-09-23 14:00:00+00:00,long,3808.3031022949217,,0.022535188222250303,0.7903016200963862,1.4,1.0183809957222356,,,,,,,,
19494,,short,3808.3031022949217,,,,,,19495.0,3810.854426147461,-0.0006694886676944511,-0.002169488667694451,,,,sl
19498,2025-09-23 16:00:00+00:00,long,3814.206198852539,,0.022595563352504854,0.7923311593336679,1.4,1.0184938405366477,,,,,,,,
19498,,short,3814.206198852539,,,,,,19499.0,3813.0555994262704,0.00030175259611775473,-0.0011982474038822453,,,,sl
19502,2025-09-23 18:00:00+00:00,long,3790.8945,,0.021906629380733598,0.7687717523353284,1.4,1.0177007913777012,,,,,,,,
19502,,short,3790.8945,,,,,,19503.0,3794.5963011474605,-0.0009755454477045067,-0.0024755454477045067,,,,sl
19506,2025-09-23 20:00:00+00:00,long,3798.7983522949216,,0.022544400587568736,0.7923311593336679,1.4,1.0161876815735218,,,,,,,,
19506,,short,3798.7983522949216,,,,,,19507.0,3799.198576721192,-0.00010534443467169474,-0.0016053444346716948,,,,sl
19510,2025-09-24 00:00:00+00:00,long,3799.39875,,0.022444956385362026,0.7923311593336679,1.4,1.0117052393416317,,,,,,,,
19510,,short,3799.39875,,,,,,19512.0,3791.995147705078,0.001952429263893496,0.0004524292638934959,,,,sl
19514,2025-09-24 04:00:00+00:00,long,3802.500397705078,,0.02234835980896707,0.7923311593336679,1.4,1.0073511536948012,,,,,,,,
19514,,short,3802.500397705078,,,,,,19515.0,3809.904,-0.0019432516659008137,-0.0034432516659008137,,,,sl
19518,2025-09-24 08:00:00+00:00,long,3804.6013011474606,,0.022232935328794026,0.7903016200963862,1.4,1.0047219750137237,,,,,,,,
19518,,short,3804.6013011474606,,,,,,19519.0,3803.3006022949216,0.0003419921243548174,-0.0011580078756451826,,,,sl
19522,2025-09-24 12:00:00+00:00,long,3802.9004999999997,,0.021590234098440724,0.7687717523353284,1.4,1.0030022394653373,,,,,,,,
19522,,short,3802.9004999999997,,,,,,19538.0,3772.48527557373,0.008062383867527112,0.006562383867527112,,,,sl
19539,2025-09-24 22:00:00+00:00,long,3774.5863011474607,,0.02193236898849143,0.7903016200963862,1.4,0.9911391708277029,,,,,,,,
19539,,short,3774.5863011474607,,,,,,19540.0,3776.3872499999998,-0.00047689729185984575,-0.0019768972918598458,,,,sl
19543,2025-09-25 02:00:00+00:00,long,3772.1851988525386,,0.0219364789280915,0.7923311593336679,1.4,0.9887856444546842,,,,,,,,
19543,,short,3772.1851988525386,,,,,,19544.0,3768.8835,0.0008760416321009767,-0.0006239583678990233,,,,sl
19547,2025-09-25 06:00:00+00:00,long,3773.5858011474606,,0.021868280216328587,0.7903016200963862,1.4,0.9882429541657375,,,,,,,,
19547,,short,3773.5858011474606,,,,,,19548.0,3784.3912499999997,-0.002855267370290848,-0.004355267370290848,,,,sl
19551,2025-09-25 10:00:00+00:00,long,3790.0940511474605,,0.021990020719087643,0.7923311593336679,1.4,0.991199037893482,,,,,,,,
19551,,short,3790.0940511474605,,,,,,19552.0,3785.892,0.001109923671214208,-0.00039007632878579205,,,,sl
19555,2025-09-25 13:30:00+00:00,long,3764.9815255737303,,0.021988179805905384,0.7903016200963862,1.4,0.993661300896001,,,,,,,,
19555,,short,3764.9815255737303,,,,,,19556.0,3764.0810511474606,0.0002392282243750543,-0.0012607717756249457,,,,sl
19559,2025-09-25 15:30:00+00:00,long,3767.332676147461,,0.022014016357416247,0.7903016200963862,1.4,0.9948288728192604,,,,,,,,
19559,,short,3767.332676147461,,,,,,19560.0,3765.8819999999996,0.0003852155079371311,-0.001114784492062869,,,,sl
19563,2025-09-25 17:30:00+00:00,long,3781.5397272949217,,0.022087507392226924,0.7923311593336679,1.4,0.9955932446046751,,,,,,,,
19563,,short,3781.5397272949217,,,,,,19564.0,3788.2931022949215,-0.0017826960104825318,-0.003282696010482532,,,,sl
19567,2025-09-25 19:30:00+00:00,long,3780.8894999999998,,0.02212859059763944,0.7923311593336679,1.4,0.9974450679475754,,,,,,,,
19567,,short,3780.8894999999998,,,,,,19568.0,3782.39025,-0.00039677291363582334,-0.0018967729136358234,,,,sl
19571,2025-09-25 23:00:00+00:00,long,3776.8875,,0.022067422538170192,0.7903016200963862,1.4,0.9972423356666761,,,,,,,,
19571,,short,3776.8875,,,,,,19572.0,3781.089551147461,-0.0011113334108117101,-0.00261133341081171,,,,sl
19575,2025-09-26 03:00:00+00:00,long,3777.2876022949217,,0.02215126026414682,0.7923311593336679,1.4,0.998466901983956,,,,,,,,
19575,,short,3777.2876022949217,,,,,,19576.0,3778.9886477050777,-0.00045013244778835393,-0.001950132447788354,,,,sl
19579,2025-09-26 07:00:00+00:00,long,3779.7888522949215,,0.022198633653225004,0.7923311593336679,1.4,1.0006022550277707,,,,,,,,
19579,,short,3779.7888522949215,,,,,,19580.0,3784.491397705078,-0.0012425831944044008,-0.002742583194404401,,,,sl
19583,2025-09-26 11:00:00+00:00,long,3780.589301147461,,0.022232580688781988,0.7923311593336679,1.4,1.0021324158863374,,,,,,,,
19583,,short,3780.589301147461,,,,,,19584.0,3784.191198852539,-0.0009518276207001186,-0.0024518276207001186,,,,sl
19587,2025-09-26 14:00:00+00:00,long,3810.5043977050777,,0.022256283883893058,0.7923311593336679,1.4,1.0032008361706666,,,,,,,,
19587,,short,3810.5043977050777,,,,,,19588.0,3811.4047499999997,-0.00023622584164595395,-0.001736225841645954,,,,sl
19591,2025-09-26 16:00:00+00:00,long,3806.0021477050777,,0.021630660254527784,0.7687717523353284,1.4,1.004880288814104,,,,,,,,
19591,,short,3806.0021477050777,,,,,,19592.0,3810.354298278809,-0.0011421905243029773,-0.0026421905243029773,,,,sl
19595,2025-09-26 18:00:00+00:00,long,3810.5043977050777,,0.02228493011191517,0.7903016200963862,1.4,1.0070716558100434,,,,,,,,
19595,,short,3810.5043977050777,,,,,,19596.0,3804.101173278809,0.0016832424098620624,0.00018324240986206239,,,,sl
19599,2025-09-26 20:00:00+00:00,long,3810.9044999999996,,0.02238042681065124,0.7923311593336679,1.4,1.0087965721245296,,,,,,,,
19599,,short,3810.9044999999996,,,,,,19600.0,3810.7264129541013,4.673309668534742e-05,-0.0014532669033146526,,,,sl
19603,2025-09-27 00:00:00+00:00,long,3810.192151816406,,0.02236320726867056,0.7903016200963862,1.4,1.010609055544746,,,,,,,,
19603,,short,3810.192151816406,,,,,,19604.0,3810.0140647705075,4.674183424802081e-05,-0.0014532581657519792,,,,sl
19607,2025-09-27 04:00:00+00:00,long,3809.479803632812,,0.02236050839824747,0.7903016200963862,1.4,1.0104870916932935,,,,,,,,
19607,,short,3809.479803632812,,,,,,19608.0,3809.3017165869137,4.675057507852465e-05,-0.0014532494249214754,,,,sl
19611,2025-09-27 08:00:00+00:00,long,3808.7674554492182,,0.022399878919166567,0.7923311593336679,1.4,1.009673374902103,,,,,,,,
19611,,short,3808.7674554492182,,,,,,19612.0,3808.5893684033203,4.6759319178635295e-05,-0.0014532406808213647,,,,sl
19615,2025-09-27 12:00:00+00:00,long,3808.055107265625,,0.0223054465232425,0.7903016200963862,1.4,1.0079988068588883,,,,,,,,
19615,,short,3808.055107265625,,,,,,19616.0,3807.8770202197265,4.6768066550573195e-05,-0.0014532319334494268,,,,sl
19619,2025-09-27 16:00:00+00:00,long,3807.342759082031,,0.021674339625385255,0.7687717523353284,1.4,1.006909470461173,,,,,,,,
19619,,short,3807.342759082031,,,,,,19620.0,3807.1646720361327,4.677681719589266e-05,-0.0014532231828041074,,,,sl
19623,2025-09-27 20:00:00+00:00,long,3806.6304108984373,,0.02224674440308099,0.7903016200963862,1.4,1.0053460167871346,,,,,,,,
19623,,short,3806.6304108984373,,,,,,19624.0,3806.452323852539,4.678557111637005e-05,-0.00145321442888363,,,,sl
19627,2025-09-28 00:00:00+00:00,long,3805.9180627148435,,0.022220485801585463,0.7903016200963862,1.4,1.0041593721284099,,,,,,,,
19627,,short,3805.9180627148435,,,,,,19628.0,3805.739975668945,4.679432831378172e-05,-0.0014532056716862183,,,,sl
19631,2025-09-28 04:00:00+00:00,long,3805.2057145312497,,0.022192912348293046,0.7903016200963862,1.4,1.002913308392776,,,,,,,,
19631,,short,3805.2057145312497,,,,,,19632.0,3805.0276274853513,4.680308879012607e-05,-0.001453196911209874,,,,sl
19635,2025-09-28 08:00:00+00:00,long,3804.493366347656,,0.02216122303062268,0.7903016200963862,1.4,1.001481245852866,,,,,,,,
19635,,short,3804.493366347656,,,,,,19636.0,3804.3152793017575,4.68118525474015e-05,-0.0014531881474525985,,,,sl
19639,2025-09-28 12:00:00+00:00,long,3803.7810181640625,,0.022131843520252884,0.7903016200963862,1.4,1.0001535651284297,,,,,,,,
19639,,short,3803.7810181640625,,,,,,19640.0,3803.602931118164,4.6820619587162327e-05,-0.0014531793804128377,,,,sl
19643,2025-09-28 16:00:00+00:00,long,3803.0686699804687,,0.022106492290744306,0.7903016200963862,1.4,0.999007925247586,,,,,,,,
19643,,short,3803.0686699804687,,,,,,19644.0,3802.8905829345704,4.682938991140695e-05,-0.001453170610088593,,,,sl
19647,2025-09-28 20:00:00+00:00,long,3802.356321796875,,0.02149260029189569,0.7687717523353284,1.4,0.9984665347496914,,,,,,,,
19647,,short,3802.356321796875,,,,,,19648.0,3802.1782347509766,4.6838163521911724e-05,-0.0014531618364780883,,,,sl
19651,2025-09-29 00:00:00+00:00,long,3818.008147705078,,0.02215380582490101,0.7923311593336679,1.4,0.9985816430022882,,,,,,,,
19651,,short,3818.008147705078,,,,,,19653.0,3824.0111477050777,-0.0015698175994079966,-0.0030698175994079966,,,,sl
19655,2025-09-29 04:00:00+00:00,long,3835.516897705078,,0.022188915145279712,0.7923311593336679,1.4,1.0001641937886208,,,,,,,,
19655,,short,3835.516897705078,,,,,,19656.0,3843.7209488525386,-0.0021344034222644526,-0.0036344034222644526,,,,sl
19659,2025-09-29 08:00:00+00:00,long,3850.4242499999996,,0.022252880938139853,0.7923311593336679,1.4,1.0030474485681868,,,,,,,,
19659,,short,3850.4242499999996,,,,,,19661.0,3849.6238011474607,0.00020792911044975604,-0.001292070889550244,,,,sl
19663,2025-09-29 12:00:00+00:00,long,3845.42175,,0.02166471770189307,0.7687717523353284,1.4,1.0064624715649766,,,,,,,,
19663,,short,3845.42175,,,,,,19664.0,3852.6253011474605,-0.0018697772517132227,-0.0033697772517132228,,,,sl
19667,2025-09-29 14:30:00+00:00,long,3860.129173278809,,0.022360673740371293,0.7903016200963862,1.4,1.010494563620088,,,,,,,,
19667,,short,3860.129173278809,,,,,,19668.0,3861.229698852539,-0.00028501945223746716,-0.0017850194522374672,,,,sl
19671,2025-09-29 16:30:00+00:00,long,3860.1791249999997,,0.02183801774498461,0.7687717523353284,1.4,1.0145133491296996,,,,,,,,
19671,,short,3860.1791249999997,,,,,,19672.0,3859.5288977050777,0.00016847322876856197,-0.001331526771231438,,,,sl
19675,2025-09-29 18:30:00+00:00,long,3857.0775994262704,,0.022546851446408257,0.7923311593336679,1.4,1.0162981539079856,,,,,,,,
19675,,short,3857.0775994262704,,,,,,19676.0,3859.028647705078,-0.0005055801490274625,-0.0020055801490274625,,,,sl
19679,2025-09-29 21:00:00+00:00,long,3862.9305,,0.022486091854910753,0.7903016200963862,1.4,1.0161622963723793,,,,,,,,
19679,,short,3862.9305,,,,,,19680.0,3861.029647705078,0.0004923174563169486,-0.0010076825436830515,,,,sl
19683,2025-09-30 01:00:00+00:00,long,3879.138551147461,,0.022483578222363475,0.7903016200963862,1.4,1.0160487035507384,,,,,,,,
19683,,short,3879.138551147461,,,,,,19684.0,3878.4382499999997,0.0001805626652586767,-0.0013194373347413233,,,,sl
19687,2025-09-30 05:00:00+00:00,long,3899.4487499999996,,0.02249872233323999,0.7903016200963862,1.4,1.0167330765660267,,,,,,,,
19687,,short,3899.4487499999996,,,,,,19692.0,3841.319602294922,0.015132598618024184,0.013632598618024185,,,,sl
19693,2025-09-30 11:00:00+00:00,long,3844.521397705078,,0.022477553723144326,0.7923311593336679,1.4,1.0131745626433446,,,,,,,,
19693,,short,3844.521397705078,,,,,,19694.0,3849.42375,-0.0012735288742690143,-0.0027735288742690143,,,,sl
19697,2025-09-30 14:00:00+00:00,long,3883.640801147461,,0.022444803299341037,0.7923311593336679,1.4,1.0116983389972138,,,,,,,,
19697,,short,3883.640801147461,,,,,,19698.0,3875.937,0.001987597101671401,0.0004875971016714011,,,,sl
19701,2025-09-30 16:00:00+00:00,long,3875.7369488525387,,0.0224144063160294,0.7923311593336679,1.4,1.0103281965585935,,,,,,,,
19701,,short,3875.7369488525387,,,,,,19702.0,3874.9365,0.00020657083091268902,-0.001293429169087311,,,,sl
19705,2025-09-30 18:00:00+00:00,long,3877.9379999999996,,0.022347344612264654,0.7923311593336679,1.4,1.0073053937563472,,,,,,,,
19705,,short,3877.9379999999996,,,,,,19706.0,3883.29065057373,-0.0013783801047546618,-0.002878380104754662,,,,sl
19709,2025-09-30 20:00:00+00:00,long,3889.543897705078,,0.02222137334593871,0.7903016200963862,1.4,1.004199480881587,,,,,,,,
19709,,short,3889.543897705078,,,,,,19710.0,3889.84397442627,-7.714363947886049e-05,-0.0015771436394788605,,,,sl
19713,2025-10-01 00:00:00+00:00,long,3890.244198852539,,0.021670795341952865,0.7687717523353284,1.4,1.0067448161918502,,,,,,,,
19713,,short,3890.244198852539,,,,,,19714.0,3898.44825,-0.0021044401826960657,-0.0036044401826960657,,,,sl
19717,2025-10-01 04:00:00+00:00,long,3894.546397705078,,0.02236144635364218,0.7923311593336679,1.4,1.007941029014021,,,,,,,,
19717,,short,3894.546397705078,,,,,,19718.0,3892.7454488525386,0.0004626423371891786,-0.0010373576628108215,,,,sl
19721,2025-10-01 08:00:00+00:00,long,3922.0601477050777,,0.021385478439180976,0.7569306429205944,1.4,1.0090317973739755,,,,,,,,
19721,,short,3922.0601477050777,,,,,,19722.0,3918.758448852539,0.000842536965631524,-0.000657463034368476,,,,sl
19725,2025-10-01 12:00:00+00:00,long,3899.4487499999996,,0.021756916565293157,0.7687717523353284,1.4,1.010745688969883,,,,,,,,
19725,,short,3899.4487499999996,,,,,,19726.0,3901.7499488525386,-0.0005897863478452336,-0.0020897863478452337,,,,sl
19729,2025-10-01 14:30:00+00:00,long,3899.4487499999996,,0.022365950061941094,0.7903016200963862,1.4,1.0107330043005478,,,,,,,,
19729,,short,3899.4487499999996,,,,,,19730.0,3897.047647705078,0.00061613367656288,-0.00088386632343712,,,,sl
19733,2025-10-01 16:30:00+00:00,long,3894.44625,,0.022352179625368764,0.7903016200963862,1.4,1.0101107085926195,,,,,,,,
19733,,short,3894.44625,,,,,,19734.0,3889.3436022949218,0.0013119560077097248,-0.00018804399229027527,,,,sl
19737,2025-10-01 18:30:00+00:00,long,3893.44575,,0.022376443705007385,0.7923311593336679,1.4,1.008617033845214,,,,,,,,
19737,,short,3893.44575,,,,,,19738.0,3896.247198852539,-0.0007190120928066701,-0.00221901209280667,,,,sl
19741,2025-10-01 21:00:00+00:00,long,3891.995073852539,,0.022275256087590355,0.7903016200963862,1.4,1.0066344798509441,,,,,,,,
19741,,short,3891.995073852539,,,,,,19742.0,3889.44375,0.0006559611133440946,-0.0008440388866559055,,,,sl
19745,2025-10-02 01:00:00+00:00,long,3891.8448522949216,,0.022273475155426024,0.7923311593336679,1.4,1.0039757318390845,,,,,,,,
19745,,short,3891.8448522949216,,,,,,19746.0,3893.045647705078,-0.0003084462703035751,-0.001808446270303575,,,,sl
19749,2025-10-02 05:00:00+00:00,long,3894.846352294922,,0.02225191710703923,0.7923311593336679,1.4,1.0030040039315569,,,,,,,,
19749,,short,3894.846352294922,,,,,,19750.0,3890.9444999999996,0.0010028033797249147,-0.0004971966202750853,,,,sl
19753,2025-10-02 09:00:00+00:00,long,3906.2521988525386,,0.022153252901889353,0.7903016200963862,1.4,1.0011210701332123,,,,,,,,
19753,,short,3906.2521988525386,,,,,,19754.0,3908.5533977050777,-0.0005887597324090166,-0.0020887597324090166,,,,sl
19757,2025-10-02 13:00:00+00:00,long,3901.649801147461,,0.02155652490715352,0.7687717523353284,1.4,1.0014362354008388,,,,,,,,
19757,,short,3901.649801147461,,,,,,19764.0,3873.8359744262702,0.007179918536770247,0.005679918536770247,,,,sl
19765,2025-10-02 18:00:00+00:00,long,3877.1375511474607,,0.022119530067384312,0.7923311593336679,1.4,0.9970366650185188,,,,,,,,
19765,,short,3877.1375511474607,,,,,,19766.0,3879.5888494262704,-0.0006318448613883421,-0.002131844861388342,,,,sl
19769,2025-10-02 20:00:00+00:00,long,3882.740448852539,,0.022097993503839883,0.7923311593336679,1.4,0.996065905539141,,,,,,,,
19769,,short,3882.740448852539,,,,,,19770.0,3882.9404999999997,-5.152052869750179e-05,-0.0015515205286975018,,,,sl
19773,2025-10-03 00:00:00+00:00,long,3882.640301147461,,0.022013822366547697,0.7903016200963862,1.4,0.9948201062355546,,,,,,,,
19773,,short,3882.640301147461,,,,,,19774.0,3884.1410511474605,-0.0003863788622084918,-0.0018863788622084919,,,,sl
19777,2025-10-03 04:00:00+00:00,long,3869.133551147461,,0.022005994037491282,0.7923311593336679,1.4,0.9919190343880696,,,,,,,,
19777,,short,3869.133551147461,,,,,,19778.0,3880.2391988525387,-0.0028621038899772078,-0.004362103889977207,,,,sl
19781,2025-10-03 08:00:00+00:00,long,3890.244198852539,,0.022065156228037446,0.7923311593336679,1.4,0.9945857670436749,,,,,,,,
19781,,short,3890.244198852539,,,,,,19782.0,3889.6438011474606,0.00015435801728203025,-0.0013456419827179698,,,,sl
19785,2025-10-03 12:00:00+00:00,long,3900.3491022949215,,0.02207177738734231,0.7903016200963862,1.4,0.9974391343617827,,,,,,,,
19785,,short,3900.3491022949215,,,,,,19786.0,3909.253698852539,-0.0022778251921156123,-0.0037778251921156123,,,,sl
19789,2025-10-03 14:30:00+00:00,long,3911.30465057373,,0.022127486874771545,0.7903016200963862,1.4,0.9999566852568467,,,,,,,,
19789,,short,3911.30465057373,,,,,,19790.0,3916.357102294922,-0.0012900896392289418,-0.002790089639228942,,,,sl
19793,2025-10-03 16:30:00+00:00,long,3909.7038749999997,,0.021575950735890442,0.7687717523353284,1.4,1.0023386873908342,,,,,,,,
19793,,short,3909.7038749999997,,,,,,19794.0,3908.5533977050777,0.00029434861900501375,-0.0012056513809949863,,,,sl
19797,2025-10-03 18:30:00+00:00,long,3913.3056505737304,,0.021644586600582043,0.7687717523353284,1.4,1.0055272552256909,,,,,,,,
19797,,short,3913.3056505737304,,,,,,19798.0,3912.855352294922,0.00011508175955055044,-0.0013849182404494496,,,,sl
19801,2025-10-03 21:00:00+00:00,long,3911.222539226074,,0.022353567059435052,0.7923311593336679,1.4,1.0075858702382674,,,,,,,,
19801,,short,3911.222539226074,,,,,,19802.0,3911.590726157226,-9.412716128254228e-05,-0.0015941271612825423,,,,sl
19805,2025-10-04 01:00:00+00:00,long,3912.695286950683,,0.022324374014550334,0.7903016200963862,1.4,1.0088541534952018,,,,,,,,
19805,,short,3912.695286950683,,,,,,19806.0,3913.0634738818353,-9.409173493091227e-05,-0.0015940917349309123,,,,sl
19809,2025-10-04 05:00:00+00:00,long,3914.168034675293,,0.02237741062312304,0.7923311593336679,1.4,1.008660617628886,,,,,,,,
19809,,short,3914.168034675293,,,,,,19810.0,3914.536221606445,-9.405633523584811e-05,-0.0015940563352358481,,,,sl
19813,2025-10-04 09:00:00+00:00,long,3915.6407823999025,,0.022313143186288412,0.7903016200963862,1.4,1.0083466244719088,,,,,,,,
19813,,short,3915.6407823999025,,,,,,19814.0,3916.0089693310542,-9.402096216715172e-05,-0.0015940209621671518,,,,sl
19817,2025-10-04 13:00:00+00:00,long,3917.113530124511,,0.022318335833263064,0.7903016200963862,1.4,1.0085812838385992,,,,,,,,
19817,,short,3917.113530124511,,,,,,19818.0,3917.4817170556635,-9.398561569529118e-05,-0.0015939856156952912,,,,sl
19821,2025-10-04 17:00:00+00:00,long,3918.5862778491214,,0.021351665393756766,0.7569306429205944,1.4,1.007436395237142,,,,,,,,
19821,,short,3918.5862778491214,,,,,,19822.0,3918.954464780273,-9.39502957895133e-05,-0.0015939502957895133,,,,sl
19825,2025-10-04 21:00:00+00:00,long,3920.05902557373,,0.02133236263238047,0.7569306429205944,1.4,1.0065256323537586,,,,,,,,
19825,,short,3920.05902557373,,,,,,19826.0,3920.4272125048824,-9.391500242061923e-05,-0.0015939150024206193,,,,sl
19829,2025-10-05 01:00:00+00:00,long,3921.53177329834,,0.022259769172814758,0.7903016200963862,1.4,1.0059346152864996,,,,,,,,
19829,,short,3921.53177329834,,,,,,19830.0,3921.8999602294916,-9.387973555807783e-05,-0.0015938797355580779,,,,sl
19833,2025-10-05 05:00:00+00:00,long,3923.004521022949,,0.022247617355223407,0.7903016200963862,1.4,1.0053854661080475,,,,,,,,
19833,,short,3923.004521022949,,,,,,19834.0,3923.3727079541013,-9.384449517269022e-05,-0.0015938444951726903,,,,sl
19837,2025-10-05 09:00:00+00:00,long,3924.477268747559,,0.022226314852399856,0.7903016200963862,1.4,1.0044227910319456,,,,,,,,
19837,,short,3924.477268747559,,,,,,19838.0,3924.8454556787106,-9.380928123403631e-05,-0.0015938092812340363,,,,sl
19841,2025-10-05 13:00:00+00:00,long,3925.9500164721676,,0.022213147265704412,0.7903016200963862,1.4,1.0038277385336964,,,,,,,,
19841,,short,3925.9500164721676,,,,,,19842.0,3926.31820340332,-9.37740937128062e-05,-0.0015937740937128062,,,,sl
19845,2025-10-05 17:00:00+00:00,long,3927.4227641967777,,0.02220348887421132,0.7903016200963862,1.4,1.003391269033251,,,,,,,,
19845,,short,3927.4227641967777,,,,,,19846.0,3927.7909511279295,-9.373893257891286e-05,-0.0015937389325789129,,,,sl
19849,2025-10-05 21:00:00+00:00,long,3928.8955119213865,,0.022176626586939967,0.7892824630082635,1.4,1.0034713999425409,,,,,,,,
19849,,short,3928.8955119213865,,,,,,19850.0,3929.2636988525387,-9.370379780304638e-05,-0.0015937037978030464,,,,sl
19853,2025-10-06 01:00:00+00:00,long,3945.271698852539,,0.022216675645842173,0.7903016200963862,1.4,1.0039871885122165,,,,,,,,
19853,,short,3945.271698852539,,,,,,19854.0,3948.073147705078,-0.0007095736952511533,-0.0022095736952511534,,,,sl
19857,2025-10-06 05:00:00+00:00,long,3959.3786022949216,,0.02165113186172854,0.7687717523353284,1.4,1.0058313237947434,,,,,,,,
19857,,short,3959.3786022949216,,,,,,19858.0,3960.47925,-0.00027790770651769936,-0.0017779077065176994,,,,sl
19861,2025-10-06 09:00:00+00:00,long,3968.4832499999998,,0.021700800321722325,0.7687717523353284,1.4,1.0081387363210466,,,,,,,,
19861,,short,3968.4832499999998,,,,,,19862.0,3968.583397705078,-2.5235126754785675e-05,-0.0015252351267547857,,,,sl
19865,2025-10-06 13:00:00+00:00,long,3970.584397705078,,0.02235567978554084,0.7903016200963862,1.4,1.0102688832910545,,,,,,,,
19865,,short,3970.584397705078,,,,,,19866.0,3975.436798278809,-0.0012205955772789379,-0.002720595577278938,,,,sl
19869,2025-10-06 15:00:00+00:00,long,3988.393102294922,,0.022424854876712336,0.7903016200963862,1.4,1.013394954284189,,,,,,,,
19869,,short,3988.393102294922,,,,,,19870.0,3984.2411249999996,0.0010420999042628498,-0.0004579000957371502,,,,sl
19873,2025-10-06 17:00:00+00:00,long,3984.4912499999996,,0.02248105008852206,0.7903016200963862,1.4,1.0159344554054224,,,,,,,,
19873,,short,3984.4912499999996,,,,,,19874.0,3984.7413749999996,-6.277069863791507e-05,-0.001562770698637915,,,,sl
19877,2025-10-06 19:00:00+00:00,long,3985.191551147461,,0.02249173304053148,0.7903016200963862,1.4,1.016417225515763,,,,,,,,
19877,,short,3985.191551147461,,,,,,19878.0,3985.7918267211917,-0.00015060384481357936,-0.0016506038448135794,,,,sl
